movieId,title,genres
5210,"Burial Ground (a.k.a. Zombie Horror) (a.k.a. Zombie 3) (Notti del Terrore, Le) (1981)",Horror
5214,"Oh, God! (1977)",Comedy|Fantasy
5218,Ice Age (2002),Adventure|Animation|Children|Comedy
5219,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller
5220,Showtime (2002),Action|Comedy
5222,Kissing Jessica Stein (2001),Comedy|Romance
5223,Pauline & Paulette (Pauline en Paulette) (2001),Comedy|Drama
5224,Promises (2001),Documentary
5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance
5226,All the Right Moves (1983),Drama|Romance
5227,Barabbas (1961),Adventure|Drama
5229,I Think I Do (1997),Comedy
5230,"Paleface, The (1948)",Comedy|Western
5231,Road to Morocco (1942),Comedy
5232,Road to Singapore (1940),Comedy|Musical
5233,Road to Utopia (1946),Comedy
5234,Road to Zanzibar (1941),Comedy
5236,"Tale of Springtime, A (Conte de Printemps) (1990)",Drama|Romance
5237,Taps (1981),Drama
5238,Return of the Secaucus 7 (1980),Drama
5241,Seems Like Old Times (1980),Comedy|Romance
5242,Serial (1980),Comedy
5243,"Young Master, The (Shi di chu ma) (1980)",Action|Comedy
5244,Shogun Assassin (1980),Action|Adventure
5246,Smokey and the Bandit II (1980),Action|Comedy
5247,Smokey and the Bandit (1977),Action|Comedy
5248,Smokey and the Bandit III (1983),Action|Comedy
5250,Stir Crazy (1980),Comedy
5254,Blade II (2002),Action|Horror|Thriller
5255,Sorority Boys (2002),Comedy
5256,Stolen Summer (2002),Drama
5258,George Washington (2000),Drama
5264,Clockstoppers (2002),Action|Adventure|Sci-Fi|Thriller
5265,Death to Smoochy (2002),Comedy|Crime|Drama
5266,Panic Room (2002),Thriller
5267,"Rookie, The (2002)",Drama
5269,"Piano Teacher, The (La pianiste) (2001)",Drama
5271,30 Years to Life (2001),Comedy|Drama|Romance
5275,Boxcar Bertha (1972),Drama
5276,Crimes of Passion (1984),Drama|Romance|Thriller
5277,"Evil That Men Do, The (1984)",Action|Thriller
5278,Fraternity Vacation (1985),Comedy|Romance
5279,Impromptu (1991),Comedy|Romance
5282,High Crimes (2002),Thriller
5283,National Lampoon's Van Wilder (2002),Comedy
5285,Lucky Break (2001),Comedy|Crime
5288,"Atomic Cafe, The (1982)",Documentary|War
5289,Body and Soul (1947),Drama|Film-Noir
5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
5292,Slap Shot (1977),Comedy
5293,Changing Lanes (2002),Drama|Thriller
5294,Frailty (2001),Crime|Drama|Thriller
5296,"Sweetest Thing, The (2002)",Comedy|Romance
5297,"Cat's Meow, The (2002)",Drama|Thriller
5298,Human Nature (2001),Comedy|Romance
5299,My Big Fat Greek Wedding (2002),Comedy|Romance
5300,3:10 to Yuma (1957),Action|Adventure|Drama|Thriller|Western
5301,Bite the Bullet (1975),Action|Adventure|Western
5302,Breakout (1975),Action|Adventure
5303,Joe Versus the Volcano (1990),Comedy|Romance
5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",Drama|War
5305,Return of the Killer Tomatoes! (1988),Comedy|Horror|Sci-Fi
5307,Taking Care of Business (1990),Comedy
5308,Three Men and a Baby (1987),Comedy
5309,Three Men and a Little Lady (1990),Comedy|Romance
5312,Murder by Numbers (2002),Crime|Thriller
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller
5315,Chelsea Walls (2001),Drama
5316,Enigma (2001),Romance|Thriller
5319,Nine Queens (Nueve reinas) (2000),Crime|Thriller
5323,Jason X (2002),Horror|Sci-Fi|Thriller
5324,Life or Something Like It (2002),Comedy|Romance
5325,Dogtown and Z-Boyz (2001),Documentary
5329,"Salton Sea, The (2002)",Crime|Drama|Thriller
5333,Bob le Flambeur (1955),Crime|Drama
5334,Cadillac Man (1990),Comedy|Crime
5335,"Coca-Cola Kid, The (1985)",Comedy|Romance
5337,Delirious (1991),Comedy
5339,Husbands and Wives (1992),Comedy|Drama
5341,Lenny (1974),Drama
5342,Nomads (1986),Horror|Mystery|Thriller
5343,"Temp, The (1993)",Drama|Thriller
5344,Thief of Hearts (1984),Drama|Thriller
5346,Wild Orchid (1990),Drama|Romance
5348,Hollywood Ending (2002),Comedy|Drama
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
5352,The Big Sleep (1978),Thriller
5353,Butterflies Are Free (1972),Comedy|Drama
5354,Cactus Flower (1969),Comedy
5356,"Giant Spider Invasion, The (1975)",Horror|Sci-Fi
5357,Iron Will (1994),Adventure
5359,Rambling Rose (1991),Drama
5360,"Survivors, The (1983)",Comedy
5361,White Fang (1991),Adventure
5363,"New Guy, The (2002)",Comedy
5364,Unfaithful (2002),Drama|Thriller
5365,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",Drama|Romance
5366,Whore (1991),Drama
5367,My Beautiful Laundrette (1985),Drama|Romance
5372,Calamity Jane (1953),Musical|Western
5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",Drama|Romance|War
5375,"Harvey Girls, The (1946)",Comedy|Musical|Western
5377,About a Boy (2002),Comedy|Drama|Romance
5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
5379,"Believer, The (2001)",Drama
5380,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance
5382,Every Which Way But Loose (1978),Comedy
5383,"Hound of the Baskervilles, The (1959)",Crime|Horror|Mystery
5384,I Want to Live! (1958),Crime|Drama
5385,"Last Waltz, The (1978)",Documentary
5387,Enough (2002),Drama|Thriller
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
5389,Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama
5395,"Gambler, The (1974)",Drama
5398,Requiem for a Heavyweight (1962),Drama
5400,"Sum of All Fears, The (2002)",Drama|Thriller
5401,Undercover Brother (2002),Comedy
5404,84 Charing Cross Road (1987),Drama|Romance
5410,Silent Running (1972),Drama|Sci-Fi
5413,Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust) (1980),Horror
5414,Bad Company (2002),Action|Comedy|Crime
5415,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama
5416,Cherish (2002),Comedy|Drama|Thriller
5417,"Fast Runner, The (Atanarjuat) (2001)",Drama|Fantasy
5418,"Bourne Identity, The (2002)",Action|Mystery|Thriller
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery
5420,Windtalkers (2002),Action|Drama|War
5421,"Dangerous Lives of Altar Boys, The (2002)",Drama
5422,"Emperor's New Clothes, The (2001)",Comedy
5425,Dark Blue World (Tmavomodrý svet) (2001),Drama|War
5427,Caveman (1981),Comedy
5428,Cheech & Chong's The Corsican Brothers (1984),Comedy
5433,Silver Bullet (Stephen King's Silver Bullet) (1985),Adventure|Drama|Horror|Mystery|Thriller
5434,"Sorry, Wrong Number (1948)",Drama|Film-Noir|Thriller
5438,Men at Work (1990),Action|Comedy
5440,She Wore a Yellow Ribbon (1949),Western
5443,Juwanna Mann (2002),Comedy
5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
5446,Rabbit-Proof Fence (2002),Adventure|Drama
5447,Sunshine State (2002),Drama
5448,Hey Arnold! The Movie (2002),Adventure|Animation|Children|Comedy
5449,Mr. Deeds (2002),Comedy|Romance
5450,Lovely & Amazing (2001),Comedy|Drama|Romance
5452,Look Who's Talking Now (1993),Children|Comedy|Romance
5458,Like Mike (2002),Children|Comedy|Fantasy
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
5460,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy
5462,"Crocodile Hunter: Collision Course, The (2002)",Adventure|Comedy
5463,Reign of Fire (2002),Action|Adventure|Fantasy
5464,Road to Perdition (2002),Crime|Drama
5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance
5470,The Importance of Being Earnest (1952),Comedy|Romance
5471,Perfect (1985),Drama|Romance
5473,Fox and His Friends (Faustrecht der Freiheit) (1975),Drama
5475,Z (1969),Drama|Mystery|Thriller
5477,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance
5478,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi
5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller
5480,Stuart Little 2 (2002),Children|Comedy
5481,Austin Powers in Goldmember (2002),Comedy
5483,"Kid Stays in the Picture, The (2002)",Documentary
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Horror
5490,The Big Bus (1976),Action|Comedy
5498,Red Beard (Akahige) (1965),Drama
5500,Top Secret! (1984),Comedy
5501,"Master of Disguise, The (2002)",Comedy|Mystery
5502,Signs (2002),Horror|Sci-Fi|Thriller
5503,"Last Kiss, The (Ultimo bacio, L') (2001)",Comedy|Drama|Romance
5504,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children
5505,"Good Girl, The (2002)",Comedy|Drama
5506,Blood Work (2002),Crime|Drama|Mystery|Thriller
5507,xXx (2002),Action|Crime|Thriller
5508,24 Hour Party People (2002),Comedy|Drama|Musical
5515,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama
5516,Read My Lips (Sur mes lèvres) (2001),Crime|Drama|Thriller
5517,Nightcap (Merci pour le chocolat) (2000),Crime|Thriller
5518,Beau Pere (a.k.a. Stepfather) (Beau-père) (1981),Drama
5521,"Principal, The (1987)",Action|Crime|Drama
5522,Rollerball (1975),Action|Drama|Sci-Fi
5523,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi
5524,Blue Crush (2002),Adventure|Drama|Romance
5525,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance
5527,Possession (2002),Drama|Romance
5528,One Hour Photo (2002),Drama|Thriller
5530,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi
5531,Undisputed (2002),Drama
5534,Hush! (2001),Drama
5535,How I Killed My Father (a.k.a. My Father and I) (Comment j'ai tué mon Père) (2001),Drama
5538,"Care Bears Movie, The (1985)",Animation|Children|Fantasy
5539,Care Bears Movie II: A New Generation (1986),Animation|Children
5540,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance
5541,Hot Shots! (1991),Action|Comedy|Romance|War
5544,Time After Time (1979),Sci-Fi|Thriller
5548,Down and Out in Beverly Hills (1986),Comedy
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller
5558,Love and a Bullet (2002),Action|Crime
5560,À nous la liberté (Freedom for Us) (1931),Comedy|Musical
5561,True Colors (1991),Drama
5562,Snipes (2001),Drama|Thriller
5564,Swimfan (2002),Thriller
5568,Johnny Dangerously (1984),Comedy
5569,"Last House on the Left, The (1972)",Crime|Horror|Thriller
5570,Thesis (Tesis) (1996),Drama|Horror|Thriller
5572,Barbershop (2002),Comedy
5573,Stealing Harvard (2002),Comedy|Crime
5574,"Transporter, The (2002)",Action|Crime
5575,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama
5577,Igby Goes Down (2002),Comedy|Drama
5581,Betsy's Wedding (1990),Comedy
5582,Captain Ron (1992),Adventure|Comedy
5585,Ernest Scared Stupid (1991),Comedy
5588,"Hills Have Eyes, The (1977)",Horror
5597,Suburban Commando (1991),Comedy|Sci-Fi
5599,Tabu: A Story of the South Seas (1931),Drama|Romance
5600,"Wanderers, The (1979)",Drama
5601,"Yearling, The (1946)",Children|Drama
5602,"Ladykillers, The (1955)",Comedy|Crime
5603,"Lavender Hill Mob, The (1951)",Comedy|Crime
5604,"Man in the White Suit, The (1951)",Comedy|Sci-Fi
5605,Ratcatcher (1999),Drama
5607,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller
5609,Ballistic: Ecks vs. Sever (2002),Action|Thriller
5611,"Four Feathers, The (2002)",Adventure|War
5612,Trapped (2002),Action|Thriller
5613,8 Women (2002),Comedy|Crime|Musical|Mystery
5615,Invincible (2001),Drama
5617,Secretary (2002),Comedy|Drama|Romance
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
5619,"Trials of Henry Kissinger, The (2002)",Documentary
5620,Sweet Home Alabama (2002),Comedy|Romance
5621,"Tuxedo, The (2002)",Action|Comedy
5622,Charly (2002),Comedy|Drama|Romance
5625,Moonlight Mile (2002),Drama|Romance
5628,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller
5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical
5630,Red Dragon (2002),Crime|Mystery|Thriller
5632,Bloody Sunday (2002),Drama
5633,Heaven (2002),Drama
5636,Welcome to Collinwood (2002),Comedy|Crime
5637,Flirting (1991),Drama
5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi
5641,"Moderns, The (1988)",Drama
5642,"Onion Field, The (1979)",Drama
5643,Powaqqatsi (1988),Documentary
5644,"Pride of the Yankees, The (1942)",Drama
5646,Valmont (1989),Drama|Romance
5649,Horror of Dracula (Dracula) (1958),Horror
5650,Strange Brew (1983),Comedy
5651,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War
5655,"Fan, The (1981)",Drama|Thriller
5662,"Wrong Guy, The (1997)",Comedy|Romance|Thriller
5663,Below (2002),Horror
5666,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller
5667,Tuck Everlasting (2002),Drama|Fantasy
5668,White Oleander (2002),Drama
5669,Bowling for Columbine (2002),Documentary
5670,Comedian (2002),Comedy|Documentary
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance
5675,Swept Away (2002),Comedy|Romance
5677,Abandon (2002),Drama|Thriller
5678,Formula 51 (2001),Action|Comedy|Crime|Thriller
5679,"Ring, The (2002)",Horror|Mystery|Thriller
5680,Auto Focus (2002),Crime|Drama
5682,"Grey Zone, The (2001)",Drama
5684,Naqoyqatsi (2002),Documentary
5685,Real Women Have Curves (2002),Comedy|Drama
5686,Russian Ark (Russkiy Kovcheg) (2002),Drama|Fantasy|War
5689,Billy Bathgate (1991),Crime|Drama
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
5691,Jason Goes to Hell: The Final Friday (1993),Action|Horror
5693,Saturday Night Fever (1977),Comedy|Drama|Romance
5694,Staying Alive (1983),Comedy|Drama|Musical
5696,Urban Cowboy (1980),Drama
5699,Tom Horn (1980),Western
5700,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi
5703,Wholly Moses (1980),Comedy
5705,Xanadu (1980),Fantasy|Musical|Romance
5707,Absence of Malice (1981),Drama|Romance
5710,Banana Joe (1981),Comedy
5712,Blow Out (1981),Mystery|Thriller
5715,"Burning, The (1981)",Horror
5718,Carbon Copy (1981),Comedy
5723,Continental Divide (1981),Comedy|Romance
5729,Endless Love (1981),Drama|Romance
5732,Eye of the Needle (1981),Thriller
5734,Faces of Death 2 (1981),Documentary|Horror
5735,Faces of Death (1978),Documentary|Horror
5736,Faces of Death 3 (1985),Documentary|Horror
5737,Faces of Death 4 (1990),Documentary|Horror
5742,First Monday in October (1981),Comedy|Drama
5745,"Four Seasons, The (1981)",Comedy|Drama
5746,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi
5747,Gallipoli (1981),Drama|War
5752,Gregory's Girl (1981),Comedy|Romance
5754,"Hand, The (1981)",Drama|Horror
5765,"Looney, Looney, Looney Bugs Bunny Movie, The (1981)",Animation|Children|Comedy
5768,Modern Problems (1981),Comedy|Fantasy
5772,My Dinner with André (1981),Drama
5773,Neighbors (1981),Comedy
5777,Pennies from Heaven (1981),Musical|Romance
5778,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night) (1982),Horror|Mystery|Thriller
5779,Piranha II: The Spawning (1981),Horror|Sci-Fi
5780,Polyester (1981),Comedy
5782,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller
5784,Ghost Ship (2002),Horror
5785,Jackass: The Movie (2002),Action|Comedy|Documentary
5787,"Truth About Charlie, The (2002)",Mystery|Thriller
5788,All or Nothing (2002),Drama
5791,Frida (2002),Drama|Romance
5792,Roger Dodger (2002),Comedy|Drama
5795,"Big Knife, The (1955)",Film-Noir
5796,Casino Royale (1967),Action|Adventure|Comedy
5799,Exodus (1960),Drama|Romance|War
5801,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War
5803,I Spy (2002),Action|Adventure|Comedy|Crime
5808,"Weight of Water, The (2000)",Thriller
5809,Femme Fatale (2002),Crime|Thriller
5810,8 Mile (2002),Drama
5812,Far from Heaven (2002),Drama|Romance
5815,Half Past Dead (2002),Action|Crime|Thriller
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance
5819,Interview with the Assassin (2002),Drama
5820,Standing in the Shadows of Motown (2002),Documentary|Musical
5825,"Life and Death of Colonel Blimp, The (1943)",Drama|Romance|War
5826,Rio Grande (1950),Romance|Western
5828,Blackrock (1997),Drama|Thriller
5829,Men with Brooms (2002),Comedy|Drama|Romance
5830,Mysterious Island (1961),Adventure|Sci-Fi
5832,Left Behind II: Tribulation Force (2002),Drama
5833,Dog Soldiers (2002),Action|Horror
5834,Fingers (1978),Drama
5836,Houseboat (1958),Comedy|Romance
5839,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama
5840,"My Mother's Castle (Château de ma mère, Le) (1990)",Comedy|Drama
5841,Return to the Blue Lagoon (1991),Adventure|Romance
5843,Toy Soldiers (1991),Action|Drama
5846,Raggedy Man (1981),Drama
5847,Ragtime (1981),Drama
5850,Road Games (a.k.a. Roadgames) (1981),Thriller
5853,Scanners (1981),Horror|Sci-Fi|Thriller
5854,Sharky's Machine (1981),Crime|Drama|Romance
5857,So Fine (1981),Comedy
5859,Southern Comfort (1981),Drama|Thriller|War
5864,"Tarzan, the Ape Man (1981)",Adventure
5866,They All Laughed (1981),Comedy
5867,Thief (1981),Crime|Drama|Thriller
5868,This Is Elvis (1981),Documentary|Drama|Musical
5869,True Confessions (1981),Crime|Drama
5872,Die Another Day (2002),Action|Adventure|Thriller
5873,The Emperor's Club (2002),Drama
5874,Friday After Next (2002),Comedy
5875,Personal Velocity (2002),Drama
5876,"Quiet American, The (2002)",Drama|Thriller|War
5878,Talk to Her (Hable con Ella) (2002),Drama|Romance
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical
5880,Extreme Ops (2002),Action|Adventure|Crime|Thriller
5881,Solaris (2002),Drama|Romance|Sci-Fi
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX
5883,They (2002),Horror|Thriller
5888,Brother (Brat) (1997),Crime|Drama
5891,I Spit on Your Grave (Day of the Woman) (1978),Horror|Thriller
5893,"Last Seduction, The (1994)",Crime|Drama|Thriller
5899,Zulu (1964),Action|Drama|War
5900,Analyze That (2002),Comedy|Crime
5901,Empire (2002),Crime|Drama
5902,Adaptation (2002),Comedy|Drama|Romance
5903,Equilibrium (2002),Action|Sci-Fi|Thriller
5909,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror
5910,"Bolero (Uns et les autres, Les) (1981)",Drama|War
5913,Warning for the Joensson Gang (Varning för Jönssonligan) (1981),Comedy|Crime
5914,"Vernon, Florida (1981)",Documentary
5915,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War
5917,Zoot Suit (1981),Drama|Musical
5918,Alone in the Dark (1982),Horror
5923,Author! Author! (1982),Comedy|Drama
5926,Best Friends (1982),Comedy|Drama|Romance
5927,"Best Little Whorehouse in Texas, The (1982)",Comedy|Drama|Musical|Romance
5932,Burden of Dreams (1982),Documentary
5933,Cannery Row (1982),Drama
5936,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)",Drama
5938,Deathtrap (1982),Comedy|Crime|Mystery|Thriller
5940,Eating Raoul (1982),Comedy
5941,Drumline (2002),Comedy|Drama|Musical|Romance
5942,"Hot Chick, The (2002)",Comedy
5943,Maid in Manhattan (2002),Comedy|Romance
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller
5945,About Schmidt (2002),Comedy|Drama
5947,Evelyn (2002),Drama
5949,Intact (Intacto) (2001),Thriller
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
5954,25th Hour (2002),Crime|Drama
5955,Antwone Fisher (2002),Drama
5956,Gangs of New York (2002),Crime|Drama
5957,Two Weeks Notice (2002),Comedy|Romance
5958,"Wild Thornberrys Movie, The (2002)",Animation|Children|Comedy
5959,Narc (2002),Crime|Drama|Thriller
5960,Bad Influence (1990),Drama|Thriller
